id,fname,lname,email,password,lastLogin,isVerified,refreshToken,resetPasswordToken,resetPasswordExpires,verificationToken,verificationTokenExpires,providerId,provider,role,country,state,city,phoneNo,dob,institute,type,major,field,grade,startYear,endYear,degree,specialization,experience,bio,intro,skills,gender,marks,socialAccounts
ccfe8027-7996-41a3-ab30-c3a7b7272aef,tracy,chen,tracy.chen@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,29/01/2025 7:22,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjY2ZlODAyNy03OTk2LTQxYTMtYWIzMC1jM2E3YjcyNzJhZWYiLCJpYXQiOjE3NDQyOTc5NzcsImV4cCI6MTc0Njg4OTk3N30.B8zwVfHT8pbe2dOD0aQYjW1D7b6fSclhmLjyiw41CNM,,,,,,LOCAL,Engineer,India,Delhi,New Delhi,+49 172 3456789,11/02/1992,University of Geneva,BACHELORS,Information Technology,Information Technology,B,2016,2019,Information Technology,Data Caching,13,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Cybersecurity', 'Linux Administration', 'ETL Processes', 'Cloud Security', 'Ethical Hacking', 'Database Administration', 'Database Query Optimization', 'Penetration Testing Tools', 'C#', 'Frontend Design', 'Version Control (Git)']",Male,3.236807439,"{""linkedin"": ""https://linkedin.com/in/tracy_chen""}"
97e711ea-1263-402d-a50f-f293683d4306,james,duncan,james.duncan@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,10/02/2025 2:37,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI5N2U3MTFlYS0xMjYzLTQwMmQtYTUwZi1mMjkzNjgzZDQzMDYiLCJpYXQiOjE3NDQyOTc5NzcsImV4cCI6MTc0Njg4OTk3N30.V-ze-eNFCop7PvHa31pQRiLYHjRryYw1xEhNA3JrpT0,,,,,,LOCAL,Engineer,Germany,Bavaria,Munich,+1 785-876-5432,04/05/1991,University of Naples - Federico II,PHD,Robotics,Robotics,A,2005,2008,Robotics,DevOps / Infrastructure,4,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Machine Learning', 'Frontend Design', 'Microservices Architecture', 'Team Collaboration', 'Cryptography', 'System Administration', 'Backend Development', 'Network Security', 'Threat Analysis', 'Cybersecurity']",Female,3.99029341,"{""linkedin"": ""https://linkedin.com/in/james_duncan""}"
df168f81-495e-481c-93da-36c744e6cd18,christopher,gibson,christopher.gibson@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,13/03/2025 0:43,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJkZjE2OGY4MS00OTVlLTQ4MWMtOTNkYS0zNmM3NDRlNmNkMTgiLCJpYXQiOjE3NDQyOTc5NzcsImV4cCI6MTc0Njg4OTk3N30.SNThSm7de83Rm_rWAhcXb3NfOHY7_OXgULu-Jm-Z1p4,,,,,,LOCAL,Engineer,USA,New York,New York City,+44 118 765 4321,23/03/2002,University of Notre Dame,PHD,Data Science,Data Science,B,2018,2021,Data Science,Encryption / Secrets Management,19,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Database Administration', 'Adaptability', 'Microservices Architecture', 'Kubernetes', 'SQL', 'API Development', 'NoSQL', 'Automation Testing', 'Big Data Analytics', 'JIRA', 'Docker', 'Penetration Testing Tools', 'Backend Development']",Male,2.899331031,"{""linkedin"": ""https://linkedin.com/in/christopher_gibson""}"
ceba6b9f-e626-4cb2-b7c7-b9ec8aabcf9f,brenda,reyes,brenda.reyes@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,01/02/2025 8:50,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjZWJhNmI5Zi1lNjI2LTRjYjItYjdjNy1iOWVjOGFhYmNmOWYiLCJpYXQiOjE3NDQyOTc5NzcsImV4cCI6MTc0Njg4OTk3N30.VzS6we5BSBSwKZwBP4CsQTsaTQuaM2pkPeoK7MuVRjU,,,,,,LOCAL,Engineer,UK,England,Birmingham,+91 87654 98765,23/03/1984,University of Porto,MASTERS,Data Science,Data Science,B,2008,2011,Data Science,API Gateway / Middleware,16,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Problem-Solving', 'Database Query Optimization', 'Negotiation', 'Project Management', 'C#', 'Data Visualization', 'Database Administration', 'Critical Thinking', 'Azure', 'Version Control (Git)', 'AWS', 'Cryptography', 'Microservices Architecture', 'SQL']",Female,3.784957686,"{""linkedin"": ""https://linkedin.com/in/brenda_reyes""}"
bd611e32-8537-45d4-95e2-be007c20444e,marvin,hernandez,marvin.hernandez@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,12/02/2025 3:37,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJiZDYxMWUzMi04NTM3LTQ1ZDQtOTVlMi1iZTAwN2MyMDQ0NGUiLCJpYXQiOjE3NDQyOTc5NzcsImV4cCI6MTc0Njg4OTk3N30.T6ih9qhTXyw3TJi8kRl_2xTQPc5OSQNQmbG7orrVuY8,,,,,,LOCAL,Engineer,India,Delhi,New Delhi,+1 219-987-6543,02/01/1994,University of Rochester,PHD,Computer Science,Computer Science,D,2019,2022,Computer Science,Mobile Platform Issues,5,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Google Cloud Platform', 'Azure', 'JIRA', 'Penetration Testing', 'Cryptography', 'Penetration Testing Tools', 'Backend Development', 'Web Development', 'Problem-Solving', 'Client Communication', 'Cybersecurity', 'Adaptability', 'Blockchain']",Female,77.57381334,"{""linkedin"": ""https://linkedin.com/in/marvin_hernandez""}"
cde80b27-9a98-4554-baeb-a255b1dc13ae,lonnie,lawrence,lonnie.lawrence@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,06/04/2025 12:58,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjZGU4MGIyNy05YTk4LTQ1NTQtYmFlYi1hMjU1YjFkYzEzYWUiLCJpYXQiOjE3NDQyOTc5NzcsImV4cCI6MTc0Njg4OTk3N30.5iw0FPMAr-530BSIHMBbS1Zby2Dx4DrURdp2QhRBBAM,,,,,,LOCAL,Engineer,USA,New York,New York City,+61 4 5678 9012,20/10/1987,"University of Rome ""Tor Vergata""",BACHELORS,Cyber Security,Cyber Security,A,2014,2017,Cyber Security,Metrics & Alerts,3,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['CI/CD Pipelines', 'JIRA', 'Threat Analysis', 'Tableau', 'Cybersecurity', 'JavaScript', 'Mentorship', 'NoSQL', 'Google Cloud Platform', 'Web Development', 'Big Data Analytics', 'Power BI', 'Azure', 'Project Management']",Male,2.703105955,"{""linkedin"": ""https://linkedin.com/in/lonnie_lawrence""}"
0253faf3-b460-4e32-94aa-551fb36c837a,courtney,marshall,courtney.marshall@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,22/01/2025 2:44,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIwMjUzZmFmMy1iNDYwLTRlMzItOTRhYS01NTFmYjM2YzgzN2EiLCJpYXQiOjE3NDQyOTc5NzgsImV4cCI6MTc0Njg4OTk3OH0._kHpgM2Q_foqZWQ3FhYDfTLdiM1b7yqq1J7gqoW-kB8,,,,,,LOCAL,Engineer,Canada,Quebec,Quebec City,+49 1526 5432109,05/04/1981,University of Science and Technology Beijing,BACHELORS,Robotics,Robotics,B,2016,2019,Robotics,Caching,20,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Excel', 'Time Management', 'Big Data Analytics', 'Python', 'Mentorship', 'JIRA', 'Team Collaboration', 'Penetration Testing', 'Power BI', 'Cloud Security', 'Creativity', 'Client Communication', 'Data Visualization', 'Backend Development', 'JavaScript']",Male,3.252399425,"{""linkedin"": ""https://linkedin.com/in/courtney_marshall""}"
7a29fe0e-1165-4b09-b9b4-b0e93b179a76,sara,mcdowell,sara.mcdowell@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,04/02/2025 16:07,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI3YTI5ZmUwZS0xMTY1LTRiMDktYjliNC1iMGU5M2IxNzlhNzYiLCJpYXQiOjE3NDQyOTc5NzgsImV4cCI6MTc0Njg4OTk3OH0.8PEfeYCMstkiPbHZWqyuDNJCAb1eXB4gJ_n3xDZpx04,,,,,,LOCAL,Engineer,Australia,New South Wales,Sydney,+91 98765 67891,25/07/1994,University of South Australia,CERTIFICATION,Robotics,Robotics,B,2006,2009,Robotics,Encryption / Secrets Management,3,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Incident Response', 'Python', 'Java', 'JavaScript', 'API Development', 'Creativity', 'Linux Administration', 'Machine Learning', 'Backend Development', 'Cloud Computing', 'SQL', 'NoSQL']",Male,3.338217126,"{""linkedin"": ""https://linkedin.com/in/sara_mcdowell""}"
bd7ef716-5b1b-4bff-9c76-f05739d890ba,david,martinez,david.martinez@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,05/03/2025 23:40,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJiZDdlZjcxNi01YjFiLTRiZmYtOWM3Ni1mMDU3MzlkODkwYmEiLCJpYXQiOjE3NDQyOTc5NzgsImV4cCI6MTc0Njg4OTk3OH0.ouR4YAL-7FZ1Y7JdqAXzimLbmGVu9E4E9zjSY0bq3aE,,,,,,LOCAL,Engineer,Germany,Bavaria,Munich,+61 2 5432 7654,30/12/2002,University of St.Gallen (HSG),PHD,Robotics,Robotics,C-,2018,2021,Robotics,Microservices,9,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Java', 'Cybersecurity', 'Penetration Testing Tools', 'Tableau', 'Adaptability', 'Creativity', 'Blockchain', 'Automation Testing', 'Machine Learning', 'Google Cloud Platform', 'Excel', 'JavaScript']",Male,2.774421293,"{""linkedin"": ""https://linkedin.com/in/david_martinez""}"
3c169a5f-923f-46d3-b195-d9b395877d92,debra,lawson,debra.lawson@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,16/01/2025 2:04,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIzYzE2OWE1Zi05MjNmLTQ2ZDMtYjE5NS1kOWIzOTU4NzdkOTIiLCJpYXQiOjE3NDQyOTc5NzgsImV4cCI6MTc0Njg4OTk3OH0.5sm2PsmlIaI1IqUxHkyLs4RX9emWXj2TikW1en1n89g,,,,,,LOCAL,Engineer,India,Delhi,New Delhi,+44 132 987 6543,26/02/1985,University of Utah,DIPLOMA,Data Science,Data Science,A,2015,2018,Data Science,Authorization,19,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Time Management', 'ETL Processes', 'Adaptability', 'Cybersecurity', 'Python', 'API Development', 'Agile Methodologies', 'Critical Thinking', 'Network Security', 'Ethical Hacking', 'AWS']",Male,94.49320539,"{""linkedin"": ""https://linkedin.com/in/debra_lawson""}"
91c5608d-d06c-4d5e-a1de-db4a337ce3e3,ashley,gallegos,ashley.gallegos@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,12/02/2025 1:03,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI5MWM1NjA4ZC1kMDZjLTRkNWUtYTFkZS1kYjRhMzM3Y2UzZTMiLCJpYXQiOjE3NDQyOTc5NzgsImV4cCI6MTc0Njg4OTk3OH0.fUvFMW1ffUKALGLGEjIEplJvz6rbPGIhytCAkSkmI_E,,,,,,LOCAL,Engineer,Australia,Victoria,Geelong,+49 170 8765431,06/12/1979,University of Victoria (UVic),PHD,Software Engineering,Software Engineering,D,2012,2015,Software Engineering,CDN / Edge Services,9,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Big Data Analytics', 'C#', 'Cloud Security', 'Adaptability', 'Network Security', 'Database Administration', 'Machine Learning', 'Linux Administration', 'Cryptography', 'Data Visualization', 'JIRA', 'Backend Development', 'Automation Testing', 'Mentorship', 'Python']",Male,3.997724849,"{""linkedin"": ""https://linkedin.com/in/ashley_gallegos""}"
882db602-1e76-449f-9b50-af6f57d34250,richard,edwards,richard.edwards@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,11/02/2025 21:42,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI4ODJkYjYwMi0xZTc2LTQ0OWYtOWI1MC1hZjZmNTdkMzQyNTAiLCJpYXQiOjE3NDQyOTc5NzgsImV4cCI6MTc0Njg4OTk3OH0.6DHftBIycenyY16MkTpY_nBuy2CFc2C5mOt01w4ddYQ,,,,,,LOCAL,Engineer,UK,Wales,Swansea,+61 7 6543 2109,09/04/1978,Vanderbilt University,PHD,Software Engineering,Software Engineering,B,2013,2016,Software Engineering,Session Management,15,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Client Communication', 'System Administration', 'Blockchain', 'Frontend Design', 'Penetration Testing Tools', 'Penetration Testing', 'API Development', 'Mentorship', 'Excel', 'Data Visualization', 'Automation Testing']",Male,3.646531228,"{""linkedin"": ""https://linkedin.com/in/richard_edwards""}"
05a38a75-65d2-4ec0-829b-99952f599f94,david,wood,david.wood@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,02/04/2025 14:05,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIwNWEzOGE3NS02NWQyLTRlYzAtODI5Yi05OTk1MmY1OTlmOTQiLCJpYXQiOjE3NDQyOTc5NzgsImV4cCI6MTc0Njg4OTk3OH0.XZRwU161tfgi7GnUXeCi1o_jvjrZOtLhcERpPlBj2iE,,,,,,LOCAL,Engineer,Germany,Berlin,Berlin,+91 98765 21099,28/11/1997,Zayed University,DIPLOMA,Information Technology,Information Technology,C-,2013,2016,Information Technology,Logging,9,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Critical Thinking', 'Data Visualization', 'Docker', 'Machine Learning', 'AWS', 'Threat Analysis', 'Java', 'Team Collaboration', 'System Administration', 'Database Query Optimization', 'Tableau']",Male,3.780052137,"{""linkedin"": ""https://linkedin.com/in/david_wood""}"
461b50b2-dc0c-4f0e-a36d-65e157f573ed,robert,young,robert.young@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,30/03/2025 21:58,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0NjFiNTBiMi1kYzBjLTRmMGUtYTM2ZC02NWUxNTdmNTczZWQiLCJpYXQiOjE3NDQyOTc5NzgsImV4cCI6MTc0Njg4OTk3OH0.0a10r8JLoTsH5VgVf-nj8RgyrTwfzDtV9ivcFLzqj-I,,,,,,LOCAL,Engineer,Australia,Queensland,Brisbane,+91 99880 43210,14/07/1984,Ain Shams University,BACHELORS,Information Technology,Information Technology,A,2008,2011,Information Technology,End-to-End Testing,9,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['AWS', 'Version Control (Git)', 'Cryptography', 'Client Communication', 'Penetration Testing', 'NoSQL', 'Incident Response', 'Database Query Optimization', 'Data Science', 'Linux Administration']",Male,3.747496357,"{""linkedin"": ""https://linkedin.com/in/robert_young""}"
012d2ee0-9a6a-4f48-bab2-df6299292e79,manuel,hernandez,manuel.hernandez@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,07/02/2025 21:34,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIwMTJkMmVlMC05YTZhLTRmNDgtYmFiMi1kZjYyOTkyOTJlNzkiLCJpYXQiOjE3NDQyOTc5NzgsImV4cCI6MTc0Njg4OTk3OH0.xN9KZN_S2bcxByY5PfbjXGNM7gvrWJwcZ_vJ6aB29Uk,,,,,,LOCAL,Engineer,India,Karnataka,Bangalore,+1 250-543-6789,28/05/2002,Beirut Arab University,DIPLOMA,Computer Science,Computer Science,D,2011,2014,Computer Science,Authentication,12,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['JavaScript', 'Database Administration', 'AWS', 'Network Security', 'Threat Analysis', 'Machine Learning', 'Communication', 'Data Visualization', 'Python', 'Project Management', 'Mentorship', 'API Development', 'Cybersecurity']",Male,3.326130178,"{""linkedin"": ""https://linkedin.com/in/manuel_hernandez""}"
447412bf-57c2-46c6-8c51-87a2f7f28a94,dustin,williams,dustin.williams@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,16/03/2025 15:13,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0NDc0MTJiZi01N2MyLTQ2YzYtOGM1MS04N2EyZjdmMjhhOTQiLCJpYXQiOjE3NDQyOTc5NzgsImV4cCI6MTc0Njg4OTk3OH0.JlGhEAjiuRuVemrG329GV-updOo4sVq_P8rQxIsS97E,,,,,,LOCAL,Engineer,India,Maharashtra,Pune,+91 87650 98765,22/01/1983,Brunel University London,PHD,Data Science,Data Science,B,2006,2009,Data Science,Networking,1,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Leadership', 'Automation Testing', 'Creativity', 'Data Visualization', 'Network Security', 'Excel', 'Power BI', 'JIRA', 'Database Administration', 'Google Cloud Platform', 'Microservices Architecture', 'Cloud Security', 'Mentorship', 'ETL Processes', 'Ethical Hacking']",Male,3.303710317,"{""linkedin"": ""https://linkedin.com/in/dustin_williams""}"
834c88e8-f8fa-4a51-b162-fa3b49194381,marcus,pugh,marcus.pugh@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,05/02/2025 1:12,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI4MzRjODhlOC1mOGZhLTRhNTEtYjE2Mi1mYTNiNDkxOTQzODEiLCJpYXQiOjE3NDQyOTc5NzgsImV4cCI6MTc0Njg4OTk3OH0.6BoB4dgKOpGKQf4NxpJeLEk6HKA7Ty7D_F4rtxjxD8Y,,,,,,LOCAL,Engineer,Canada,Ontario,Hamilton,+44 113 876 5432,03/07/1990,Chulalongkorn University,BACHELORS,Data Science,Data Science,B,2005,2008,Data Science,File Uploads / Downloads,5,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Cloud Computing', 'Big Data Analytics', 'Critical Thinking', 'Excel', 'DevOps', 'API Development', 'Power BI', 'Communication', 'Problem-Solving', 'Data Visualization', 'Microservices Architecture', 'Adaptability', 'Network Security', 'Cryptography']",Male,2.804425019,"{""linkedin"": ""https://linkedin.com/in/marcus_pugh""}"
c17b46eb-4057-4fee-93b4-7700305a975f,john,silva,john.silva@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,27/02/2025 20:10,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjMTdiNDZlYi00MDU3LTRmZWUtOTNiNC03NzAwMzA1YTk3NWYiLCJpYXQiOjE3NDQyOTc5NzksImV4cCI6MTc0Njg4OTk3OX0.wIegFnQDhNsedrSXPyPdA5zfJp2En4c3UVKsH80-oE8,,,,,,LOCAL,Engineer,India,Karnataka,Mysore,+61 4 4321 6789,24/04/1990,Chung-Ang University (CAU),MASTERS,Data Science,Data Science,A,2006,2009,Data Science,Session Management,12,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Incident Response', 'Web Development', 'Penetration Testing Tools', 'Excel', 'SQL', 'C#', 'Negotiation', 'CI/CD Pipelines', 'Backend Development', 'Problem-Solving', 'Adaptability', 'Python', 'Time Management', 'DevOps', 'Cybersecurity']",Male,93.87734008,"{""linkedin"": ""https://linkedin.com/in/john_silva""}"
a167ba15-46ca-408c-845d-8f3e73857973,jason,huerta,jason.huerta@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,23/01/2025 5:32,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJhMTY3YmExNS00NmNhLTQwOGMtODQ1ZC04ZjNlNzM4NTc5NzMiLCJpYXQiOjE3NDQyOTc5NzksImV4cCI6MTc0Njg4OTk3OX0.fJAnn3cb2hN1OQ6INQ22vwGzyJnvwClGp3Mbts-qhHs,,,,,,LOCAL,Engineer,UK,England,London,+49 1527 1234567,06/02/1992,"City, University of London",BACHELORS,Information Technology,Information Technology,A,2017,2020,Information Technology,Mobile Platform Issues,4,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Penetration Testing', 'SQL', 'Version Control (Git)', 'Cloud Computing', 'Automation Testing', 'Incident Response', 'ETL Processes', 'CI/CD Pipelines', 'Blockchain', 'DevOps']",Male,56.0164106,"{""linkedin"": ""https://linkedin.com/in/jason_huerta""}"
34023b7a-4f33-43c1-a8bc-d4879a8227f2,ronald,bell,ronald.bell@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,18/03/2025 22:23,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIzNDAyM2I3YS00ZjMzLTQzYzEtYThiYy1kNDg3OWE4MjI3ZjIiLCJpYXQiOjE3NDQyOTc5NzksImV4cCI6MTc0Njg4OTk3OX0.vHZ-_HwPUk6UneD8bDllvLr2apHxjh7YhPrsEhNs6bk,,,,,,LOCAL,Engineer,Australia,New South Wales,Sydney,+1 818-765-4321,04/09/1982,Ecole des Ponts ParisTech,MASTERS,Software Engineering,Software Engineering,B,2017,2020,Software Engineering,Backend,2,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Communication', 'Client Communication', 'System Administration', 'Threat Analysis', 'Version Control (Git)', 'JIRA', 'Python', 'Azure', 'Team Collaboration', 'C#']",Male,2.663236085,"{""linkedin"": ""https://linkedin.com/in/ronald_bell""}"
b90e1cf3-0dd5-4a7c-a8c0-6b8de4bb95f6,john,warner,john.warner@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,08/02/2025 2:09,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJiOTBlMWNmMy0wZGQ1LTRhN2MtYThjMC02YjhkZTRiYjk1ZjYiLCJpYXQiOjE3NDQyOTc5NzksImV4cCI6MTc0Njg4OTk3OX0.ip5J8_9D-2vyrkwLS1NMv2J9agG3psoOtOe4nye4CIU,,,,,,LOCAL,Engineer,Germany,Berlin,Berlin,+1 613-543-2109,11/11/1983,Georgia State University,MASTERS,Computer Science,Computer Science,B,2019,2022,Computer Science,Identity Providers,4,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Linux Administration', 'Power BI', 'Agile Methodologies', 'Tableau', 'Client Communication', 'Blockchain', 'Adaptability', 'Cloud Security', 'Version Control (Git)', 'Automation Testing', 'Penetration Testing']",Male,3.006849463,"{""linkedin"": ""https://linkedin.com/in/john_warner""}"
60d1850c-560c-4b19-b5df-ba9ed61ac214,gregory,everett,gregory.everett@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,25/03/2025 7:43,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI2MGQxODUwYy01NjBjLTRiMTktYjVkZi1iYTllZDYxYWMyMTQiLCJpYXQiOjE3NDQyOTc5NzksImV4cCI6MTc0Njg4OTk3OX0.ZEMtjGxMmzcqex-y34oX80f-ewD1e7x9MTIwqubnwd8,,,,,,LOCAL,Engineer,USA,California,Los Angeles,+61 3 6543 2109,03/02/1978,Hamad Bin Khalifa University,PHD,Computer Science,Computer Science,C+,2013,2016,Computer Science,Hardware / Embedded,19,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Cybersecurity', 'Data Science', 'Team Collaboration', 'API Development', 'Excel', 'Microservices Architecture', 'JIRA', 'Threat Analysis', 'AWS', 'Docker', 'Data Visualization', 'Mentorship']",Male,3.627072389,"{""linkedin"": ""https://linkedin.com/in/gregory_everett""}"
b7342c3e-94c9-43db-b87c-bb9486c29856,marcus,may,marcus.may@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,07/02/2025 17:10,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJiNzM0MmMzZS05NGM5LTQzZGItYjg3Yy1iYjk0ODZjMjk4NTYiLCJpYXQiOjE3NDQyOTc5NzksImV4cCI6MTc0Njg4OTk3OX0.64hQ8aTjcSkp_XHNQ-pjyNnZ2k5V8uO2vBJCr7URXUw,,,,,,LOCAL,Engineer,Canada,British Columbia,Victoria,+44 190 876 5432,02/07/2001,Heriot-Watt University,MASTERS,Data Science,Data Science,D,2017,2020,Data Science,Session Management,13,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Power BI', 'Cryptography', 'ETL Processes', 'Kubernetes', 'Azure', 'Adaptability', 'Tableau', 'Negotiation', 'Excel', 'Java', 'Project Management', 'DevOps', 'Incident Response']",Male,3.238142403,"{""linkedin"": ""https://linkedin.com/in/marcus_may""}"
